SystemID,StreetName,HouseNumber,UnitNumber,ContainerSize,ContainerType,RFID,TicketStatus,ServiceType,DateTime,UserName,Latitude,Longitude,BrokenComponent,BrokenComments
30494,DONLEY DR,43600,,96 Gallon,Recycling,130207143330000213705142,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.614875,-83.013121,,
30493,DONLEY DR,43530,,96 Gallon,Recycling,130207143026000213705141,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.614495,-83.01311,,
30492,DONLEY DR,43460,,96 Gallon,Recycling,130207142901000213705139,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.613832,-83.01308,,
30491,DONLEY DR,43336,,96 Gallon,Recycling,130207142720000213705138,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.612786,-83.013104,,
30490,DONLEY DR,43225,,96 Gallon,Recycling,130207142445000213705137,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.611724,-83.013398,,
30489,DONLEY DR,43212,,96 Gallon,Recycling,130208183517000213002003,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.611622,-83.013421,,
30488,DONLEY DR,43121,,96 Gallon,Recycling,130208191055000213002004,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.610993,-83.013777,,
30487,DONLEY DR,43112,,96 Gallon,Recycling,130213231343000213840757,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.610922,-83.013793,,
30486,DONCASTER DR,8476,,96 Gallon,Recycling,130214130525000213841218,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.578001,-83.024053,,
30485,DONCASTER DR,8428,,96 Gallon,Recycling,130214033320000213638630,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.577984,-83.024541,,
30484,DONCASTER DR,8404,,96 Gallon,Recycling,130214033258000213638632,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.577976,-83.024796,,
30483,DONCASTER DR,8292,,96 Gallon,Recycling,130214033353000213638631,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.577937,-83.025944,,
30482,DONCASTER DR,8279,,96 Gallon,Recycling,130214033445000213638633,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.577948,-83.026105,,
30481,DONCASTER DR,8244,,96 Gallon,Recycling,130214033516000213638634,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.577921,-83.02644,,
30472,DOCKSIN DR,12975,,96 Gallon,Recycling,130212211530000213637650,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.598664,-82.997913,,
30471,DOCKSIN DR,12948,,96 Gallon,Recycling,130212211341000213637648,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.59864,-82.998117,,
30470,DOCKSIN DR,12936,,96 Gallon,Recycling,130212195635000213637607,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.598636,-82.998219,,
30469,DOCKSIN DR,12833,,96 Gallon,Recycling,130214053946000213215695,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.598619,-82.999117,,
30468,DOBBIN DR,3542,,96 Gallon,Recycling,130216022400000213080471,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.574009,-83.072871,,
30467,DOBBIN DR,3518,,96 Gallon,Recycling,130216013047000213080440,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.574005,-83.073082,,
30466,DOBBIN DR,3433,,96 Gallon,Recycling,130216022327000213080470,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.574007,-83.073839,,
30465,DOBBIN DR,3385,,96 Gallon,Recycling,130216040626000213080531,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.573996,-83.074882,,
30464,DIVERSION DR,13983,,96 Gallon,Recycling,130215161036000213080118,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.594585,-82.987733,,
30463,DIVERSION DR,13947,,96 Gallon,Recycling,130215170230000213080148,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.594605,-82.988325,,
30462,DIVERSION DR,13930,,96 Gallon,Recycling,130216191525000213080862,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.594445,-82.988491,,
30461,DIVERSION DR,13911,,96 Gallon,Recycling,130216195649000213080871,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.594244,-82.988673,,
30460,DIVERSION DR,13873,,96 Gallon,Recycling,130216191809000213080865,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.593643,-82.989123,,
30458,DIVERSION DR,13808,,96 Gallon,Recycling,130216195758000213080872,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.593202,-82.989423,,
30457,DILL DR,11112,,96 Gallon,Recycling,130214041038000213638650,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.577399,-83.019075,,
30456,DILL DR,11100,,96 Gallon,Recycling,130214094652000213841106,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.577397,-83.019153,,
30455,DILL DR,8839,,96 Gallon,Recycling,130214040921000213638648,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.577296,-83.02076,,
30454,DILL DR,8815,,96 Gallon,Recycling,130214040951000213638652,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.577282,-83.020981,,
30453,DILL DR,8718,,96 Gallon,Recycling,130214040854000213638651,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.577236,-83.021854,,
30452,DIEHL DR,11967,,96 Gallon,Recycling,130213110937000213638113,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.606981,-83.008043,,
30451,DIEHL DR,11603,,96 Gallon,Recycling,130214111853000213215803,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.606883,-83.011775,,
30450,DIEHL DR,11602,,96 Gallon,Recycling,130214094252000213638840,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.606868,-83.011756,,
30447,DICKSON DR,4982,,96 Gallon,Recycling,130214180250000213841385,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.558665,-83.058033,,
30446,DICKSON DR,4826,,96 Gallon,Recycling,130214180102000213841384,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.558636,-83.059284,,
30445,DICKSON DR,4692,,96 Gallon,Recycling,130214175918000213841383,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.558594,-83.061246,,
30444,DICKSON DR,4680,,96 Gallon,Recycling,130214174824000213841377,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.55859,-83.061377,,
30443,DICKSON DR,4262,,96 Gallon,Recycling,130214175712000213841382,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.558401,-83.066352,,
30442,DICKSON DR,4131,,96 Gallon,Recycling,130214175556000213841381,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.558378,-83.067518,,
30441,DIANE DR,40480,,96 Gallon,Recycling,130215211923000213080296,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.592113,-83.014252,,
30439,DIANE DR,40256,,96 Gallon,Recycling,130215211414000213080293,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.590154,-83.015304,,
30438,DIAMOND DR,11324,,96 Gallon,Recycling,130213202110000213840665,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.614969,-83.016838,,
30437,DIAMOND DR,11309,,96 Gallon,Recycling,130213201740000213840663,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.614922,-83.01697,,
30436,DIAMOND DR,11236,,96 Gallon,Recycling,130207111715000213705037,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.614347,-83.017984,,
30435,DIAMOND DR,11227,,96 Gallon,Recycling,130213202214000213840666,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.614309,-83.018099,,
30434,DIAMOND DR,11144,,96 Gallon,Recycling,130213201842000213840664,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.61385,-83.018897,,
30433,DEVONSHIRE ST,3561,,96 Gallon,Recycling,130214052538000213638693,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.570082,-83.072362,,
30432,DEVONSHIRE ST,3500,,96 Gallon,Recycling,130214052611000213638695,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.570046,-83.073138,,
30431,DEVONSHIRE ST,3481,,96 Gallon,Recycling,130214052515000213638694,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.570056,-83.073396,,
30429,DEQUINDRE RD,42458,,96 Gallon,Recycling,130216054451000213080541,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.603746,-83.090478,,
30428,DEQUINDRE RD,42192,,96 Gallon,Recycling,130216053830000213080548,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.601974,-83.090387,,
30427,DEQUINDRE RD,39936,,96 Gallon,Recycling,130214172155000213841362,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.585421,-83.089604,,
30426,DEQUINDRE RD,34024,,96 Gallon,Recycling,130216012450000213842437,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.542442,-83.087532,,
30423,DENSON DR,3601,,96 Gallon,Recycling,130214052744000213638696,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.568193,-83.071787,,
30422,DENSON DR,3540,,96 Gallon,Recycling,130214052816000213638697,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.568153,-83.07256,,
30421,DENOTER DR,12942,,96 Gallon,Recycling,130212205624000213637638,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.596997,-82.998834,,
30420,DENOTER DR,12821,,96 Gallon,Recycling,130212195402000213637604,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.596943,-83.000586,,
30419,DENOTER DR,12814,,96 Gallon,Recycling,130212211439000213637649,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.596924,-83.000655,,
30418,DENOTER DR,12790,,96 Gallon,Recycling,130212224042000213637698,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.59691,-83.000997,,
30417,DENOTER DR,12742,,96 Gallon,Recycling,130212195329000213637603,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.596883,-83.00168,,
30416,DENOTER DR,12632,,96 Gallon,Recycling,130212205649000213637639,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.596778,-83.003934,,
30415,DENOTER DR,12731,,96 Gallon,Recycling,130212200826000213637612,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.596892,-83.001867,,
30414,DENISE DR,2139,,96 Gallon,Recycling,130216032109000213080505,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.568103,-83.086639,,
30413,DENISE DR,2046,,96 Gallon,Recycling,130216031739000213080503,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.568056,-83.087528,,
30412,DENISE DR,2010,,96 Gallon,Recycling,130216031609000213080502,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.568041,-83.087857,,
30411,DENBIGH DR,40363,,96 Gallon,Recycling,130213220259000213840718,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.588217,-83.084287,,
30410,DENBIGH DR,40346,,96 Gallon,Recycling,130213220445000213840719,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.588127,-83.084271,,
30409,DENBIGH DR,40233,,96 Gallon,Recycling,130213220115000213840717,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.587491,-83.084287,,
30404,DELVIN DR,11955,,96 Gallon,Recycling,130213225619000213215557,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.611744,-83.008228,,
30403,DELVIN DR,11926,,96 Gallon,Recycling,130207124905000213705099,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.611758,-83.008499,,
30402,DELVIN DR,11905,,96 Gallon,Recycling,130213225739000213215558,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.611798,-83.008683,,
30401,DELVIN DR,11902,,96 Gallon,Recycling,130207124736000213705098,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.611784,-83.008717,,
30400,DELVIN DR,11836,,96 Gallon,Recycling,130213234744000213840776,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.611858,-83.009317,,
30399,DELVIN DR,11479,,96 Gallon,Recycling,130208172027000213001957,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.612918,-83.014703,,
30398,DELVIN DR,11439,,96 Gallon,Recycling,130208183137000213002002,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.613017,-83.01493,,
30397,DELVIN DR,11423,,96 Gallon,Recycling,130208175742000213001997,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.613057,-83.015021,,
30396,DELVIN DR,11400,,96 Gallon,Recycling,130208180753000213001998,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.613103,-83.015156,,
30390,DELIA DR,35615,,96 Gallon,Recycling,130214114459000213215920,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.554516,-83.081081,,
30389,DELIA DR,35255,,96 Gallon,Recycling,130214100755000213215861,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.552432,-83.080992,,
30384,DEFOUR DR,33441,,96 Gallon,Recycling,130216051638000213842538,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.538832,-83.053368,,
30383,DEFOUR DR,33401,,96 Gallon,Recycling,130216051504000213842537,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.538605,-83.053358,,
30382,DEFOUR DR,33321,,96 Gallon,Recycling,130216051029000213842534,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.538152,-83.053339,,
30381,DEFOUR DR,33240,,96 Gallon,Recycling,130213220424000213638448,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.537699,-83.053304,,
30380,DEFOUR DR,33221,,96 Gallon,Recycling,130213220148000213638446,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.537586,-83.053315,,
30377,DECLERCK DR,11778,,96 Gallon,Recycling,130214051131000213840954,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.583294,-83.007899,,
30376,DECLERCK DR,11648,,96 Gallon,Recycling,130214051533000213840957,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.583626,-83.009664,,
30375,DECLERCK DR,11615,,96 Gallon,Recycling,130212142951000213637427,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.583615,-83.010401,,
30374,DEBORAH DR,43654,,96 Gallon,Recycling,130207130530000213705109,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.615047,-83.004197,,
30373,DEBORAH DR,43446,,96 Gallon,Recycling,130208170417000213001964,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.613634,-83.004457,,
30372,DEBBIE DR,14563,,96 Gallon,Recycling,130216183508000213080841,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.597703,-82.979178,,
30371,DEBBIE DR,14556,,96 Gallon,Recycling,130216181536000213080829,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.59769,-82.979067,,
30370,DEBBIE DR,14436,,96 Gallon,Recycling,130216204400000213080898,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.597616,-82.980885,,
30369,DEBBIE DR,14424,,96 Gallon,Recycling,130216204603000213080899,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.597607,-82.98103,,
30342,DAVISON ST,34950,,96 Gallon,Recycling,130212155141000213637470,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.5495,-83.054879,,
30341,DAVISON ST,34934,,96 Gallon,Recycling,130212155046000213637469,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.549268,-83.054877,,
30340,DAVISON ST,34156,,96 Gallon,Recycling,130212222016000213637688,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.54504,-83.054846,,
30330,DART DR,11716,,96 Gallon,Recycling,130214051012000213638685,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.586777,-83.008842,,
30329,DART DR,11631,,96 Gallon,Recycling,130212162454000213637492,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.586766,-83.010118,,
30328,DANTE CT,43147,,96 Gallon,Recycling,130215113018000213841974,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.61185,-82.983173,,
30327,DANTE CT,43098,,96 Gallon,Recycling,130215113913000213841980,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.611624,-82.983146,,
30326,DANTE CT,43066,,96 Gallon,Recycling,130215144653000213080069,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.611473,-82.983139,,
30310,DAMSON DR,4244,,96 Gallon,Recycling,0213842513,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.599631,-83.06772,,
30309,DAILY DR,12875,,96 Gallon,Recycling,130212210132000213637645,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.600824,-82.998622,,
30308,DAILY DR,12863,,96 Gallon,Recycling,130212211827000213637655,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.60092,-82.998748,,
30307,DAILY DR,12850,,96 Gallon,Recycling,130214053700000213215693,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.600999,-82.99889,,
30306,DAILY DR,12743,,96 Gallon,Recycling,130212205931000213637643,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.601841,-83.000048,,
30305,DAILY DR,12708,,96 Gallon,Recycling,130214054646000213215700,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.601921,-83.00054,,
30304,CURWOOD DR,37483,,96 Gallon,Recycling,130214162736000213841332,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.566978,-83.083109,,
30303,CURWOOD DR,37480,,96 Gallon,Recycling,130214163114000213841334,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.566968,-83.083092,,
30302,CURWOOD DR,37350,,96 Gallon,Recycling,130212202421000213637621,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.566338,-83.083066,,
30301,CURRY DR,4310,,96 Gallon,Recycling,0213080710,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.595843,-83.067167,,
30300,CURCIO DR,33994,,96 Gallon,Recycling,130213031024000213830321,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.542908,-83.064684,,
30298,CURCIO DR,33712,,96 Gallon,Recycling,130213031526000213830323,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.540577,-83.064737,,
30297,CURCIO CT,33909,,96 Gallon,Recycling,130213030844000213830320,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.542159,-83.064958,,
30296,CULLEN CT,4206,,96 Gallon,Recycling,130214023154000213638598,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.617537,-83.068742,,
30295,CULLEN CT,4194,,96 Gallon,Recycling,130214023018000213638594,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.617538,-83.068766,,
30294,CRYSTAL DR,39814,,96 Gallon,Recycling,130213013547000213830268,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.584547,-83.08538,,
30293,CROWN DR,11550,,96 Gallon,Recycling,130208191821000213002009,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.610745,-83.014809,,
30292,CROWN DR,11413,,96 Gallon,Recycling,130208191404000213002006,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.61075,-83.015957,,
30291,CROWN DR,11412,,96 Gallon,Recycling,130213231235000213840756,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.610734,-83.015957,,
30290,CROWN DR,11343,,96 Gallon,Recycling,130208191700000213002008,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.610744,-83.016539,,
30289,CROWN DR,11331,,96 Gallon,Recycling,130208191513000213002007,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.610743,-83.016639,,
30288,CROTON DR,5267,,96 Gallon,Recycling,130212165644000213637503,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.574424,-83.055842,,
30286,CRISSMAN CT,43122,,96 Gallon,Recycling,130207153704000213705184,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.609882,-83.057411,,
30285,CRESTWELL DR,33453,,96 Gallon,Recycling,130213020223000213830282,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.537498,-83.077714,,
30284,CRESTWELL DR,33050,,96 Gallon,Recycling,130213202557000213638387,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.535574,-83.077549,,
30283,CRESTWELL DR,33026,,96 Gallon,Recycling,130213202502000213638389,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.535421,-83.077544,,
30268,COVE CT,43343,,96 Gallon,Recycling,130214020240000213840852,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.613617,-82.980925,,
30267,COVE CT,43331,,96 Gallon,Recycling,130214000757000213638517,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.613511,-82.980947,,
30266,COVE CT,43250,,96 Gallon,Recycling,130214020952000213840856,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.612941,-82.980827,,
30265,COUNT CT,4453,,96 Gallon,Recycling,130214130841000213841220,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.585759,-83.066024,,
30264,COUNT CT,4405,,96 Gallon,Recycling,130214164825000213841344,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.585636,-83.06602,,
30263,COULEE DR,14551,,96 Gallon,Recycling,130215124430000213842011,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.592983,-82.979368,,
30262,COULEE DR,14432,,96 Gallon,Recycling,130214134452000213638973,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.59287,-82.98098,,
30261,COTTONWOOD DR,38759,,96 Gallon,Recycling,130214134049000213841238,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.577458,-83.06708,,
30260,COTTONWOOD DR,38627,,96 Gallon,Recycling,130216101909000213080694,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.576412,-83.067021,,
30259,COTTONWOOD DR,38340,,96 Gallon,Recycling,130216101223000213080690,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.574308,-83.066886,,
30258,COTTONWOOD DR,38316,,96 Gallon,Recycling,130216101531000213080692,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.573956,-83.066868,,
30257,COTTER AVE,6176,,96 Gallon,Recycling,130208091955000213705858,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.612549,-83.04724,,
30256,COTTER AVE,6076,,96 Gallon,Recycling,130208153826000213001937,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.612512,-83.048531,,
30255,COTTAGE CT,42343,,96 Gallon,Recycling,130216115035000213080746,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.602624,-83.081722,,
30254,COTTAGE CT,42315,,96 Gallon,Recycling,130216114721000213080745,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.602471,-83.08158,,
30249,CORRIANDER DR,4824,,96 Gallon,Recycling,0213080768,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.596177,-83.06215,,
30248,CORRIANDER DR,4633,,96 Gallon,Recycling,0213080712,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.596135,-83.064119,,
30247,CORRIANDER CT,41418,,96 Gallon,Recycling,0213842461,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.595863,-83.06124,,
30246,CORONATION DR,38364,,96 Gallon,Recycling,130214183857000213841405,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.574464,-83.06933,,
30245,CORONATION DR,38338,,96 Gallon,Recycling,130214183250000213841402,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.574166,-83.069324,,
30244,CORONATION DR,38324,,96 Gallon,Recycling,130216035925000213842494,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.574013,-83.06932,,
30241,CORNELL DR,14663,,96 Gallon,Recycling,130214003656000213638534,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.603729,-82.978635,,
30240,CORNELL DR,14651,,96 Gallon,Recycling,130214003750000213638532,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.60372,-82.978701,,
30239,CORNELL DR,14627,,96 Gallon,Recycling,130214002219000213638524,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.603703,-82.978835,,
30238,CORNELL DR,14458,,96 Gallon,Recycling,130207150654000213705165,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.603434,-82.980931,,
30232,COREY CT,5052,,96 Gallon,Recycling,130212155434000213637475,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.548417,-83.057282,,
30231,COREY CT,5039,,96 Gallon,Recycling,130214044611000213638673,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.548432,-83.057384,,
30230,COREY CT,5016,,96 Gallon,Recycling,130216052314000213842198,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.548414,-83.057544,,
30229,COREY CT,5015,,96 Gallon,Recycling,130214044406000213638671,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.54843,-83.057559,,
30228,COREY CT,5014,,96 Gallon,Recycling,130214043954000213638666,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.548414,-83.057559,,
30227,COREY CT,5005,,96 Gallon,Recycling,130214044301000213638670,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.548429,-83.057632,,
30226,CORBIN DR,12891,,96 Gallon,Recycling,130212200802000213637611,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.600288,-82.998803,,
30219,COBBLESTONE DR,12969,,96 Gallon,Recycling,130208204017000213002060,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.620657,-82.998658,,
30218,COPLIN DR,4236,,96 Gallon,Recycling,130208215144000213002104,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.563882,-83.066398,,
30217,COPLIN DR,4213,,96 Gallon,Recycling,130213072758000213637993,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.563883,-83.06676,,
30216,COPLIN DR,4127,,96 Gallon,Recycling,130208215424000213002105,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.563847,-83.067824,,
30214,CONSTELLATION DR,44399,,96 Gallon,Recycling,130216111144000213080724,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.619172,-83.074336,,
30213,CONSTELLATION DR,44392,,96 Gallon,Recycling,130216111046000213080723,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.61919,-83.074372,,
30212,CONSTELLATION DR,44303,,96 Gallon,Recycling,130216110945000213080722,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.619271,-83.075057,,
30211,CONNIE DR,4414,,96 Gallon,Recycling,130216082501000213080628,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.571021,-83.06488,,
30210,CONNIE DR,4276,,96 Gallon,Recycling,130216083007000213080631,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.570953,-83.066895,,
30209,CONNIE DR,4237,,96 Gallon,Recycling,130216082903000213080630,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.570953,-83.06736,,
30208,CONNIE DR,4123,,96 Gallon,Recycling,130216082628000213080629,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.570928,-83.068836,,
30207,CONNIE DR,4116,,96 Gallon,Recycling,130216082352000213080627,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.570912,-83.068889,,
30206,CONNECTICUT DR,35877,,96 Gallon,Recycling,130214085518000213841077,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.555701,-83.077511,,
30205,CONNECTICUT DR,35853,,96 Gallon,Recycling,130213103734000213840343,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.555692,-83.077722,,
30204,CONNECTICUT DR,35841,,96 Gallon,Recycling,130214085354000213841076,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.555687,-83.077827,,
30203,CONNECTICUT DR,35805,,96 Gallon,Recycling,130214085303000213841075,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.555644,-83.078131,,
30202,CONNECTICUT DR,35755,,96 Gallon,Recycling,130214114104000213215917,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.55532,-83.07816,,
30201,CONNECTICUT DR,35568,,96 Gallon,Recycling,130214114214000213215914,COMPLETED,96DEL,2/26/2013 14:23,jbennett,42.554006,-83.078059,,
